healing_avg_per_10m, final_blows_avg_per_10m, role, deaths_avg_per_10m, playerId, name, eliminations_avg_per_10m, teamId, team, ultimates_earned_avg_per_10m, time_played_totalhero_damage_avg_per_10m, 
9446.013047592092, 4.655130685349074, support, 3.9717178826063377, 8729, Twilight, 16.560379799795005, 7696, VAN, 5.110739220510898, 60578.3207950592047994.020175465588, 
9507.115131903412, 3.6759970828128856, support, 4.604536138333096, 3983, uNKOE, 14.220639233857462, 4523, DAL, 4.680854416869003, 47170.875300943856499.583339127101, 
11171.535706035404, 4.374368599387814, support, 3.8289094341829766, 8688, Viol2t, 17.583036619544174, 4404, SFS, 5.518763318543062, 56099.524862706668905.793560149468, 
6.9556592263402255, 5.604370619884359, tank, 2.7144060110765205, 5809, Void, 19.973166618816787, 4406, GLA, 1.9716580975978708, 44429.609832823287203.223142782313, 
9.939635728041077, 5.469553899385042, tank, 4.688189056615751, 4640, xepheR, 16.718259088686356, 4407, FLA, 3.6119695561976695, 40698.017442524436558.678495057638, 
0, 5.066682070058084, tank, 6.4652335373380385, 8753, Yakpung, 14.500770476534273, 7695, TOR, 3.692666593432162, 48907.7460502982146499.510664535991, 
435.60461716704225, 6.608526527190792, offense, 5.329456876766768, 8710, YangXiaoLong, 15.8284869239973, 7692, CDH, 4.423449207716417, 11258.1828481554998579.578738451453, 
6871.197319517989, 5.031591504204153, offense, 5.73042365756584, 8894, YOUNGJIN, 18.239519202740052, 4408, SHD, 4.304806064707996, 42928.763159632685733.735527457003, 
7883.684829575879, 1.1978601180207225, support, 4.535717525539139, 8813, Yveltal, 7.214078913023676, 7692, CDH, 3.6474167638608512, 44579.4957162737852358.724361198169, 
8663.710410708085, 3.6887172349708615, offense, 5.151484414355858, 8642, ZachaREEE, 17.018978139279355, 4523, DAL, 5.0242872683223805, 47170.869686186315347.346906451099, 
0, 5.402456737261927, tank, 2.8433982827694355, 4098, ZUNBA, 21.04114729249382, 4409, SEO, 2.8433982827694355, 4220.3021900653848161.729841452398, 
